,Year,Channel,Arm,Values,Seed,Scenario
468,2027.9999999999754,Incident Cases,Control,794,0,Baseline
469,2028.0192307692062,Incident Cases,Control,795,0,Baseline
470,2028.0384615384369,Incident Cases,Control,795,0,Baseline
471,2028.0576923076676,Incident Cases,Control,795,0,Baseline
472,2028.0769230768983,Incident Cases,Control,795,0,Baseline
473,2028.096153846129,Incident Cases,Control,795,0,Baseline
474,2028.1153846153597,Incident Cases,Control,795,0,Baseline
475,2028.1346153845905,Incident Cases,Control,797,0,Baseline
476,2028.1538461538212,Incident Cases,Control,797,0,Baseline
477,2028.173076923052,Incident Cases,Control,797,0,Baseline
478,2028.1923076922826,Incident Cases,Control,797,0,Baseline
479,2028.2115384615133,Incident Cases,Control,797,0,Baseline
480,2028.230769230744,Incident Cases,Control,797,0,Baseline
481,2028.2499999999748,Incident Cases,Control,797,0,Baseline
482,2028.2692307692055,Incident Cases,Control,798,0,Baseline
483,2028.2884615384362,Incident Cases,Control,798,0,Baseline
484,2028.307692307667,Incident Cases,Control,798,0,Baseline
485,2028.3269230768976,Incident Cases,Control,798,0,Baseline
486,2028.3461538461283,Incident Cases,Control,798,0,Baseline
487,2028.365384615359,Incident Cases,Control,798,0,Baseline
488,2028.3846153845898,Incident Cases,Control,800,0,Baseline
489,2028.4038461538205,Incident Cases,Control,800,0,Baseline
490,2028.4230769230512,Incident Cases,Control,800,0,Baseline
491,2028.442307692282,Incident Cases,Control,800,0,Baseline
492,2028.4615384615126,Incident Cases,Control,800,0,Baseline
493,2028.4807692307434,Incident Cases,Control,800,0,Baseline
494,2028.499999999974,Incident Cases,Control,802,0,Baseline
495,2028.5192307692048,Incident Cases,Control,802,0,Baseline
496,2028.5384615384355,Incident Cases,Control,803,0,Baseline
497,2028.5576923076662,Incident Cases,Control,803,0,Baseline
498,2028.576923076897,Incident Cases,Control,803,0,Baseline
499,2028.5961538461277,Incident Cases,Control,804,0,Baseline
500,2028.6153846153584,Incident Cases,Control,804,0,Baseline
501,2028.634615384589,Incident Cases,Control,806,0,Baseline
502,2028.6538461538198,Incident Cases,Control,806,0,Baseline
503,2028.6730769230505,Incident Cases,Control,806,0,Baseline
504,2028.6923076922812,Incident Cases,Control,807,0,Baseline
505,2028.711538461512,Incident Cases,Control,807,0,Baseline
506,2028.7307692307427,Incident Cases,Control,808,0,Baseline
507,2028.7499999999734,Incident Cases,Control,810,0,Baseline
508,2028.7692307692041,Incident Cases,Control,810,0,Baseline
509,2028.7884615384348,Incident Cases,Control,812,0,Baseline
510,2028.8076923076655,Incident Cases,Control,812,0,Baseline
511,2028.8269230768963,Incident Cases,Control,813,0,Baseline
512,2028.846153846127,Incident Cases,Control,814,0,Baseline
513,2028.8653846153577,Incident Cases,Control,814,0,Baseline
514,2028.8846153845884,Incident Cases,Control,814,0,Baseline
515,2028.9038461538191,Incident Cases,Control,814,0,Baseline
516,2028.9230769230498,Incident Cases,Control,815,0,Baseline
517,2028.9423076922806,Incident Cases,Control,816,0,Baseline
518,2028.9615384615113,Incident Cases,Control,816,0,Baseline
519,2028.980769230742,Incident Cases,Control,816,0,Baseline
520,2028.9999999999727,Incident Cases,Control,817,0,Baseline
521,2029.0192307692034,Incident Cases,Control,818,0,Baseline
522,2029.0384615384341,Incident Cases,Control,820,0,Baseline
523,2029.0576923076649,Incident Cases,Control,820,0,Baseline
524,2029.0769230768956,Incident Cases,Control,821,0,Baseline
525,2029.0961538461263,Incident Cases,Control,821,0,Baseline
526,2029.115384615357,Incident Cases,Control,822,0,Baseline
527,2029.1346153845877,Incident Cases,Control,823,0,Baseline
528,2029.1538461538184,Incident Cases,Control,823,0,Baseline
529,2029.1730769230492,Incident Cases,Control,824,0,Baseline
530,2029.1923076922799,Incident Cases,Control,824,0,Baseline
531,2029.2115384615106,Incident Cases,Control,826,0,Baseline
532,2029.2307692307413,Incident Cases,Control,826,0,Baseline
533,2029.249999999972,Incident Cases,Control,827,0,Baseline
534,2029.2692307692027,Incident Cases,Control,827,0,Baseline
535,2029.2884615384335,Incident Cases,Control,828,0,Baseline
536,2029.3076923076642,Incident Cases,Control,830,0,Baseline
537,2029.326923076895,Incident Cases,Control,830,0,Baseline
538,2029.3461538461256,Incident Cases,Control,830,0,Baseline
539,2029.3653846153563,Incident Cases,Control,830,0,Baseline
540,2029.384615384587,Incident Cases,Control,832,0,Baseline
541,2029.4038461538178,Incident Cases,Control,834,0,Baseline
542,2029.4230769230485,Incident Cases,Control,835,0,Baseline
543,2029.4423076922792,Incident Cases,Control,835,0,Baseline
544,2029.46153846151,Incident Cases,Control,835,0,Baseline
545,2029.4807692307406,Incident Cases,Control,835,0,Baseline
546,2029.4999999999714,Incident Cases,Control,835,0,Baseline
547,2029.519230769202,Incident Cases,Control,835,0,Baseline
548,2029.5384615384328,Incident Cases,Control,837,0,Baseline
549,2029.5576923076635,Incident Cases,Control,837,0,Baseline
550,2029.5769230768942,Incident Cases,Control,837,0,Baseline
551,2029.596153846125,Incident Cases,Control,837,0,Baseline
552,2029.6153846153557,Incident Cases,Control,837,0,Baseline
553,2029.6346153845864,Incident Cases,Control,839,0,Baseline
554,2029.653846153817,Incident Cases,Control,841,0,Baseline
555,2029.6730769230478,Incident Cases,Control,842,0,Baseline
556,2029.6923076922785,Incident Cases,Control,842,0,Baseline
557,2029.7115384615092,Incident Cases,Control,842,0,Baseline
558,2029.73076923074,Incident Cases,Control,842,0,Baseline
559,2029.7499999999707,Incident Cases,Control,842,0,Baseline
560,2029.7692307692014,Incident Cases,Control,842,0,Baseline
561,2029.788461538432,Incident Cases,Control,844,0,Baseline
562,2029.8076923076628,Incident Cases,Control,844,0,Baseline
563,2029.8269230768935,Incident Cases,Control,844,0,Baseline
564,2029.8461538461243,Incident Cases,Control,844,0,Baseline
565,2029.865384615355,Incident Cases,Control,844,0,Baseline
566,2029.8846153845857,Incident Cases,Control,846,0,Baseline
567,2029.9038461538164,Incident Cases,Control,848,0,Baseline
568,2029.9230769230471,Incident Cases,Control,849,0,Baseline
569,2029.9423076922778,Incident Cases,Control,849,0,Baseline
570,2029.9615384615086,Incident Cases,Control,849,0,Baseline
571,2029.9807692307393,Incident Cases,Control,849,0,Baseline
572,2029.99999999997,Incident Cases,Control,849,0,Baseline
573,2019.0,Incident Cases,Intervention,0,0,Baseline
574,2019.0192307692307,Incident Cases,Intervention,0,0,Baseline
575,2019.0384615384614,Incident Cases,Intervention,0,0,Baseline
576,2019.0576923076922,Incident Cases,Intervention,0,0,Baseline
577,2019.0769230769229,Incident Cases,Intervention,0,0,Baseline
578,2019.0961538461536,Incident Cases,Intervention,0,0,Baseline
579,2019.1153846153843,Incident Cases,Intervention,0,0,Baseline
580,2019.134615384615,Incident Cases,Intervention,0,0,Baseline
581,2019.1538461538457,Incident Cases,Intervention,0,0,Baseline
582,2019.1730769230765,Incident Cases,Intervention,0,0,Baseline
583,2019.1923076923072,Incident Cases,Intervention,0,0,Baseline
584,2019.2115384615379,Incident Cases,Intervention,0,0,Baseline
585,2019.2307692307686,Incident Cases,Intervention,0,0,Baseline
586,2019.2499999999993,Incident Cases,Intervention,0,0,Baseline
587,2019.26923076923,Incident Cases,Intervention,0,0,Baseline
588,2019.2884615384608,Incident Cases,Intervention,0,0,Baseline
589,2019.3076923076915,Incident Cases,Intervention,0,0,Baseline
590,2019.3269230769222,Incident Cases,Intervention,0,0,Baseline
591,2019.346153846153,Incident Cases,Intervention,0,0,Baseline
592,2019.3653846153836,Incident Cases,Intervention,0,0,Baseline
593,2019.3846153846143,Incident Cases,Intervention,0,0,Baseline
594,2019.403846153845,Incident Cases,Intervention,0,0,Baseline
595,2019.4230769230758,Incident Cases,Intervention,0,0,Baseline
596,2019.4423076923065,Incident Cases,Intervention,0,0,Baseline
597,2019.4615384615372,Incident Cases,Intervention,1,0,Baseline
598,2019.480769230768,Incident Cases,Intervention,2,0,Baseline
599,2019.4999999999986,Incident Cases,Intervention,2,0,Baseline
600,2019.5192307692294,Incident Cases,Intervention,4,0,Baseline
601,2019.53846153846,Incident Cases,Intervention,4,0,Baseline
602,2019.5576923076908,Incident Cases,Intervention,5,0,Baseline
603,2019.5769230769215,Incident Cases,Intervention,6,0,Baseline
604,2019.5961538461522,Incident Cases,Intervention,6,0,Baseline
605,2019.615384615383,Incident Cases,Intervention,8,0,Baseline
606,2019.6346153846137,Incident Cases,Intervention,10,0,Baseline
607,2019.6538461538444,Incident Cases,Intervention,13,0,Baseline
608,2019.673076923075,Incident Cases,Intervention,16,0,Baseline
609,2019.6923076923058,Incident Cases,Intervention,16,0,Baseline
610,2019.7115384615365,Incident Cases,Intervention,21,0,Baseline
611,2019.7307692307672,Incident Cases,Intervention,24,0,Baseline
612,2019.749999999998,Incident Cases,Intervention,31,0,Baseline
613,2019.7692307692287,Incident Cases,Intervention,35,0,Baseline
614,2019.7884615384594,Incident Cases,Intervention,36,0,Baseline
615,2019.80769230769,Incident Cases,Intervention,41,0,Baseline
616,2019.8269230769208,Incident Cases,Intervention,45,0,Baseline
617,2019.8461538461515,Incident Cases,Intervention,52,0,Baseline
618,2019.8653846153823,Incident Cases,Intervention,59,0,Baseline
619,2019.884615384613,Incident Cases,Intervention,62,0,Baseline
620,2019.9038461538437,Incident Cases,Intervention,69,0,Baseline
621,2019.9230769230744,Incident Cases,Intervention,75,0,Baseline
622,2019.9423076923051,Incident Cases,Intervention,83,0,Baseline
623,2019.9615384615358,Incident Cases,Intervention,92,0,Baseline
624,2019.9807692307666,Incident Cases,Intervention,97,0,Baseline
625,2019.9999999999973,Incident Cases,Intervention,104,0,Baseline
626,2020.019230769228,Incident Cases,Intervention,111,0,Baseline
627,2020.0384615384587,Incident Cases,Intervention,122,0,Baseline
628,2020.0576923076894,Incident Cases,Intervention,136,0,Baseline
629,2020.0769230769201,Incident Cases,Intervention,141,0,Baseline
630,2020.0961538461509,Incident Cases,Intervention,148,0,Baseline
631,2020.1153846153816,Incident Cases,Intervention,156,0,Baseline
632,2020.1346153846123,Incident Cases,Intervention,168,0,Baseline
633,2020.153846153843,Incident Cases,Intervention,183,0,Baseline
634,2020.1730769230737,Incident Cases,Intervention,190,0,Baseline
635,2020.1923076923044,Incident Cases,Intervention,197,0,Baseline
636,2020.2115384615352,Incident Cases,Intervention,206,0,Baseline
637,2020.2307692307659,Incident Cases,Intervention,218,0,Baseline
638,2020.2499999999966,Incident Cases,Intervention,231,0,Baseline
639,2020.2692307692273,Incident Cases,Intervention,239,0,Baseline
640,2020.288461538458,Incident Cases,Intervention,245,0,Baseline
641,2020.3076923076887,Incident Cases,Intervention,255,0,Baseline
642,2020.3269230769195,Incident Cases,Intervention,270,0,Baseline
643,2020.3461538461502,Incident Cases,Intervention,281,0,Baseline
644,2020.365384615381,Incident Cases,Intervention,287,0,Baseline
645,2020.3846153846116,Incident Cases,Intervention,293,0,Baseline
646,2020.4038461538423,Incident Cases,Intervention,302,0,Baseline
647,2020.423076923073,Incident Cases,Intervention,317,0,Baseline
648,2020.4423076923038,Incident Cases,Intervention,329,0,Baseline
649,2020.4615384615345,Incident Cases,Intervention,335,0,Baseline
650,2020.4807692307652,Incident Cases,Intervention,340,0,Baseline
651,2020.499999999996,Incident Cases,Intervention,347,0,Baseline
652,2020.5192307692266,Incident Cases,Intervention,361,0,Baseline
653,2020.5384615384573,Incident Cases,Intervention,371,0,Baseline
654,2020.557692307688,Incident Cases,Intervention,375,0,Baseline
655,2020.5769230769188,Incident Cases,Intervention,382,0,Baseline
656,2020.5961538461495,Incident Cases,Intervention,385,0,Baseline
657,2020.6153846153802,Incident Cases,Intervention,390,0,Baseline
658,2020.634615384611,Incident Cases,Intervention,396,0,Baseline
659,2020.6538461538416,Incident Cases,Intervention,401,0,Baseline
660,2020.6730769230724,Incident Cases,Intervention,406,0,Baseline
661,2020.692307692303,Incident Cases,Intervention,410,0,Baseline
662,2020.7115384615338,Incident Cases,Intervention,415,0,Baseline
663,2020.7307692307645,Incident Cases,Intervention,418,0,Baseline
664,2020.7499999999952,Incident Cases,Intervention,426,0,Baseline
665,2020.769230769226,Incident Cases,Intervention,439,0,Baseline
666,2020.7884615384567,Incident Cases,Intervention,446,0,Baseline
667,2020.8076923076874,Incident Cases,Intervention,450,0,Baseline
668,2020.826923076918,Incident Cases,Intervention,456,0,Baseline
669,2020.8461538461488,Incident Cases,Intervention,458,0,Baseline
670,2020.8653846153795,Incident Cases,Intervention,463,0,Baseline
671,2020.8846153846102,Incident Cases,Intervention,469,0,Baseline
672,2020.903846153841,Incident Cases,Intervention,475,0,Baseline
673,2020.9230769230717,Incident Cases,Intervention,481,0,Baseline
674,2020.9423076923024,Incident Cases,Intervention,486,0,Baseline
675,2020.961538461533,Incident Cases,Intervention,495,0,Baseline
676,2020.9807692307638,Incident Cases,Intervention,498,0,Baseline
677,2020.9999999999945,Incident Cases,Intervention,506,0,Baseline
678,2021.0192307692253,Incident Cases,Intervention,518,0,Baseline
679,2021.038461538456,Incident Cases,Intervention,525,0,Baseline
680,2021.0576923076867,Incident Cases,Intervention,531,0,Baseline
681,2021.0769230769174,Incident Cases,Intervention,539,0,Baseline
682,2021.0961538461481,Incident Cases,Intervention,543,0,Baseline
683,2021.1153846153788,Incident Cases,Intervention,550,0,Baseline
684,2021.1346153846096,Incident Cases,Intervention,557,0,Baseline
685,2021.1538461538403,Incident Cases,Intervention,566,0,Baseline
686,2021.173076923071,Incident Cases,Intervention,572,0,Baseline
687,2021.1923076923017,Incident Cases,Intervention,578,0,Baseline
688,2021.2115384615324,Incident Cases,Intervention,586,0,Baseline
689,2021.2307692307631,Incident Cases,Intervention,589,0,Baseline
690,2021.2499999999939,Incident Cases,Intervention,599,0,Baseline
691,2021.2692307692246,Incident Cases,Intervention,611,0,Baseline
692,2021.2884615384553,Incident Cases,Intervention,619,0,Baseline
693,2021.307692307686,Incident Cases,Intervention,624,0,Baseline
694,2021.3269230769167,Incident Cases,Intervention,633,0,Baseline
695,2021.3461538461474,Incident Cases,Intervention,640,0,Baseline
696,2021.3653846153782,Incident Cases,Intervention,648,0,Baseline
697,2021.3846153846089,Incident Cases,Intervention,657,0,Baseline
698,2021.4038461538396,Incident Cases,Intervention,664,0,Baseline
699,2021.4230769230703,Incident Cases,Intervention,670,0,Baseline
700,2021.442307692301,Incident Cases,Intervention,675,0,Baseline
701,2021.4615384615317,Incident Cases,Intervention,681,0,Baseline
702,2021.4807692307625,Incident Cases,Intervention,685,0,Baseline
703,2021.4999999999932,Incident Cases,Intervention,691,0,Baseline
704,2021.519230769224,Incident Cases,Intervention,697,0,Baseline
705,2021.5384615384546,Incident Cases,Intervention,705,0,Baseline
706,2021.5576923076853,Incident Cases,Intervention,706,0,Baseline
707,2021.576923076916,Incident Cases,Intervention,710,0,Baseline
708,2021.5961538461468,Incident Cases,Intervention,710,0,Baseline
709,2021.6153846153775,Incident Cases,Intervention,714,0,Baseline
710,2021.6346153846082,Incident Cases,Intervention,719,0,Baseline
711,2021.653846153839,Incident Cases,Intervention,721,0,Baseline
712,2021.6730769230696,Incident Cases,Intervention,724,0,Baseline
713,2021.6923076923003,Incident Cases,Intervention,725,0,Baseline
714,2021.711538461531,Incident Cases,Intervention,726,0,Baseline
715,2021.7307692307618,Incident Cases,Intervention,728,0,Baseline
716,2021.7499999999925,Incident Cases,Intervention,729,0,Baseline
717,2021.7692307692232,Incident Cases,Intervention,730,0,Baseline
718,2021.788461538454,Incident Cases,Intervention,730,0,Baseline
719,2021.8076923076846,Incident Cases,Intervention,730,0,Baseline
720,2021.8269230769154,Incident Cases,Intervention,732,0,Baseline
721,2021.846153846146,Incident Cases,Intervention,732,0,Baseline
722,2021.8653846153768,Incident Cases,Intervention,734,0,Baseline
723,2021.8846153846075,Incident Cases,Intervention,734,0,Baseline
724,2021.9038461538382,Incident Cases,Intervention,735,0,Baseline
725,2021.923076923069,Incident Cases,Intervention,737,0,Baseline
726,2021.9423076922997,Incident Cases,Intervention,737,0,Baseline
727,2021.9615384615304,Incident Cases,Intervention,738,0,Baseline
728,2021.980769230761,Incident Cases,Intervention,738,0,Baseline
729,2021.9999999999918,Incident Cases,Intervention,738,0,Baseline
730,2022.0192307692225,Incident Cases,Intervention,740,0,Baseline
731,2022.0384615384532,Incident Cases,Intervention,740,0,Baseline
